item,layer,cluster,condition,sample,name_shown,shown_clusters,true_pos,scores,pm,top1
L2C28,2,28,gimme,0,Leadership and Social-Impact Organizations,"[28, 13, 12, 5, 19]",0,"[90, 5, 5, 10, 2]",0.8035714285714286,True
L2C29,2,29,gold,0,"Entrepreneurship, Venture Growth And Go-To-Market","[28, 29, 30, 0, 10]",1,"[40, 35, 30, 5, 2]",0.3125,False
L2C29,2,29,gold,1,"Entrepreneurship, Venture Growth And Go-To-Market","[29, 10, 0, 28, 30]",0,"[75, 5, 10, 40, 25]",0.4838709677419355,True
L2C29,2,29,gold,2,"Entrepreneurship, Venture Growth And Go-To-Market","[28, 30, 0, 10, 29]",4,"[30, 25, 5, 5, 45]",0.4090909090909091,True
L2C29,2,29,shuffled,0,Comparative Religious Studies And Theology,"[29, 10, 28, 30, 0]",0,"[3, 20, 10, 5, 5]",0.06976744186046512,False
L2C29,2,29,gimme,0,"Entrepreneurship, Venture Growth And Go-To-Market","[3, 8, 35, 29, 19]",3,"[2, 5, 3, 75, 1]",0.872093023255814,True
L2C30,2,30,gold,0,Financial Economics and Corporate Finance,"[18, 29, 28, 41, 30]",4,"[2, 8, 5, 10, 80]",0.7619047619047619,True
L2C30,2,30,gold,1,Financial Economics and Corporate Finance,"[30, 41, 28, 29, 18]",0,"[85, 15, 5, 20, 3]",0.6640625,True
L2C30,2,30,gold,2,Financial Economics and Corporate Finance,"[28, 30, 29, 18, 41]",1,"[5, 85, 5, 2, 10]",0.794392523364486,True
L2C30,2,30,shuffled,0,Slavic Central European Language Courses,"[29, 28, 30, 18, 41]",2,"[3, 3, 3, 3, 3]",0.2,False
L2C30,2,30,gimme,0,Financial Economics and Corporate Finance,"[30, 7, 19, 27, 5]",0,"[78, 2, 2, 2, 2]",0.9069767441860465,True
L2C31,2,31,gold,0,PWR Seminars on Media Rhetoric,"[35, 2, 31, 33, 37]",2,"[20, 15, 78, 30, 5]",0.527027027027027,True
L2C31,2,31,gold,1,PWR Seminars on Media Rhetoric,"[33, 2, 31, 35, 37]",2,"[30, 15, 75, 20, 5]",0.5172413793103449,True
L2C31,2,31,gold,2,PWR Seminars on Media Rhetoric,"[37, 2, 31, 35, 33]",2,"[10, 15, 85, 30, 25]",0.5151515151515151,True
L2C31,2,31,shuffled,0,Legal Theory and Comparative Law,"[35, 2, 37, 31, 33]",3,"[20, 10, 15, 10, 5]",0.16666666666666666,False
L2C31,2,31,gimme,0,PWR Seminars on Media Rhetoric,"[31, 12, 7, 13, 26]",0,"[85, 2, 5, 2, 3]",0.8762886597938144,True
L2C32,2,32,gold,0,"Urban Sociology, Housing and Inequality","[37, 10, 32, 31, 18]",2,"[10, 15, 85, 5, 5]",0.7083333333333334,True
L2C32,2,32,gold,1,"Urban Sociology, Housing and Inequality","[18, 32, 31, 10, 37]",1,"[5, 90, 2, 15, 8]",0.75,True
L2C32,2,32,gold,2,"Urban Sociology, Housing and Inequality","[10, 37, 31, 32, 18]",3,"[10, 20, 3, 90, 5]",0.703125,True
L2C32,2,32,shuffled,0,Slavic Central European Language Courses,"[32, 18, 10, 37, 31]",0,"[2, 2, 3, 30, 5]",0.047619047619047616,False
L2C32,2,32,gimme,0,"Urban Sociology, Housing and Inequality","[32, 1, 26, 20, 11]",0,"[90, 2, 2, 3, 2]",0.9090909090909091,True
L2C33,2,33,gold,0,Cinema History and Documentary Filmmaking,"[5, 33, 35, 34, 31]",1,"[15, 75, 10, 5, 5]",0.6818181818181818,True
L2C33,2,33,gold,1,Cinema History and Documentary Filmmaking,"[33, 34, 31, 35, 5]",0,"[85, 10, 5, 15, 10]",0.68,True
L2C33,2,33,gold,2,Cinema History and Documentary Filmmaking,"[5, 31, 35, 33, 34]",3,"[15, 5, 10, 90, 10]",0.6923076923076923,True
L2C33,2,33,shuffled,0,Music Lessons and Performing Ensembles,"[33, 35, 5, 34, 31]",0,"[5, 5, 45, 20, 5]",0.0625,False
L2C33,2,33,gimme,0,Cinema History and Documentary Filmmaking,"[29, 18, 33, 12, 19]",2,"[2, 1, 92, 1, 1]",0.9484536082474226,True
L2C34,2,34,gold,0,Studio Art Practice,"[5, 34, 33, 6, 31]",1,"[30, 85, 15, 20, 10]",0.53125,True
L2C34,2,34,gold,1,Studio Art Practice,"[34, 31, 6, 5, 33]",0,"[85, 10, 20, 30, 15]",0.53125,True
L2C34,2,34,gold,2,Studio Art Practice,"[5, 31, 6, 33, 34]",4,"[15, 10, 10, 10, 80]",0.64,True
L2C34,2,34,shuffled,0,"Philosophy: Metaphysics, Epistemology, Ethics","[34, 6, 31, 33, 5]",0,"[3, 5, 15, 20, 5]",0.0625,False
L2C34,2,34,gimme,0,Studio Art Practice,"[34, 22, 30, 8, 14]",0,"[85, 2, 2, 3, 2]",0.9042553191489362,True
L2C35,2,35,gold,0,Comparative Literature and Fiction Studies,"[37, 31, 2, 35, 5]",3,"[15, 30, 10, 85, 15]",0.5483870967741935,True
L2C35,2,35,gold,1,Comparative Literature and Fiction Studies,"[31, 37, 5, 2, 35]",4,"[30, 25, 20, 15, 85]",0.4857142857142857,True
L2C35,2,35,gold,2,Comparative Literature and Fiction Studies,"[31, 35, 2, 37, 5]",1,"[30, 88, 15, 10, 12]",0.567741935483871,True
L2C35,2,35,shuffled,0,Ancient Mediterranean Archaeology and Medieval Worlds,"[37, 2, 35, 31, 5]",2,"[68, 5, 15, 20, 10]",0.1271186440677966,False
L2C35,2,35,gimme,0,Comparative Literature and Fiction Studies,"[30, 35, 18, 26, 9]",1,"[2, 95, 1, 1, 1]",0.95,True
L2C36,2,36,gold,0,International Security and Foreign Policy,"[39, 36, 32, 37, 40]",1,"[15, 85, 3, 10, 10]",0.6910569105691057,True
L2C36,2,36,gold,1,International Security and Foreign Policy,"[39, 32, 40, 37, 36]",4,"[15, 2, 10, 5, 78]",0.7090909090909091,True
L2C36,2,36,gold,2,International Security and Foreign Policy,"[37, 32, 39, 36, 40]",3,"[3, 2, 15, 92, 5]",0.7863247863247863,True
L2C36,2,36,shuffled,0,Psychology and Clinical Psychiatry,"[39, 37, 36, 40, 32]",2,"[10, 15, 8, 20, 5]",0.13793103448275862,False
L2C36,2,36,gimme,0,International Security and Foreign Policy,"[24, 20, 36, 15, 17]",2,"[2, 2, 92, 2, 10]",0.8518518518518519,True
L2C37,2,37,gold,0,"Global History, Race, and Empire","[36, 39, 37, 32, 38]",2,"[15, 10, 72, 5, 30]",0.5454545454545454,True
L2C37,2,37,gold,1,"Global History, Race, and Empire","[36, 39, 37, 38, 32]",2,"[15, 20, 65, 30, 5]",0.48148148148148145,True
L2C37,2,37,gold,2,"Global History, Race, and Empire","[38, 36, 39, 37, 32]",3,"[15, 10, 20, 75, 5]",0.6,True
L2C37,2,37,shuffled,0,Pure and Applied Mathematics Courses,"[39, 32, 37, 38, 36]",2,"[3, 3, 3, 3, 3]",0.2,False
L2C37,2,37,gimme,0,"Global History, Race, and Empire","[12, 20, 16, 4, 37]",4,"[2, 2, 2, 25, 85]",0.7327586206896551,True
L2C38,2,38,gold,0,Ancient Mediterranean Archaeology and Medieval Worlds,"[35, 36, 38, 37, 27]",2,"[5, 2, 90, 15, 25]",0.656934306569343,True
L2C38,2,38,gold,1,Ancient Mediterranean Archaeology and Medieval Worlds,"[38, 36, 35, 27, 37]",0,"[90, 0, 5, 30, 15]",0.6428571428571429,True
L2C38,2,38,gold,2,Ancient Mediterranean Archaeology and Medieval Worlds,"[27, 35, 36, 37, 38]",4,"[15, 5, 0, 20, 85]",0.68,True
L2C38,2,38,shuffled,0,Musicology and Computer Music,"[35, 27, 36, 38, 37]",3,"[15, 5, 2, 8, 5]",0.22857142857142856,False
L2C38,2,38,gimme,0,Ancient Mediterranean Archaeology and Medieval Worlds,"[38, 7, 41, 20, 16]",0,"[92, 5, 3, 2, 2]",0.8846153846153846,True
L2C39,2,39,gold,0,Constitutional Structure and Electoral Politics,"[37, 40, 36, 41, 39]",4,"[5, 30, 55, 5, 80]",0.45714285714285713,True
L2C39,2,39,gold,1,Constitutional Structure and Electoral Politics,"[36, 39, 41, 40, 37]",1,"[30, 75, 10, 30, 5]",0.5,True
L2C39,2,39,gold,2,Constitutional Structure and Electoral Politics,"[37, 36, 41, 40, 39]",4,"[5, 45, 10, 25, 75]",0.46875,True
L2C39,2,39,shuffled,0,Asian and Middle Eastern Languages,"[41, 40, 39, 36, 37]",2,"[2, 3, 2, 2, 25]",0.058823529411764705,False
L2C39,2,39,gimme,0,Constitutional Structure and Electoral Politics,"[29, 26, 6, 34, 39]",4,"[5, 3, 2, 2, 92]",0.8846153846153846,True
L2C40,2,40,gold,0,Legal Theory and Comparative Law,"[37, 39, 41, 40, 36]",3,"[10, 30, 25, 85, 15]",0.5151515151515151,True
L2C40,2,40,gold,1,Legal Theory and Comparative Law,"[41, 40, 36, 39, 37]",1,"[15, 85, 10, 25, 5]",0.6071428571428571,True
L2C40,2,40,gold,2,Legal Theory and Comparative Law,"[41, 40, 39, 37, 36]",1,"[15, 85, 30, 10, 5]",0.5862068965517241,True
L2C40,2,40,shuffled,0,"Genetic Counseling, Epidemiology, and Bioethics","[37, 36, 39, 40, 41]",3,"[15, 10, 15, 30, 10]",0.375,True
L2C40,2,40,gimme,0,Legal Theory and Comparative Law,"[40, 5, 17, 15, 12]",0,"[97, 3, 2, 1, 1]",0.9326923076923077,True
L2C41,2,41,gold,0,"Legal Profession, Drafting, Dispute Resolution","[41, 30, 28, 39, 40]",0,"[90, 5, 5, 20, 15]",0.6666666666666666,True
L2C41,2,41,gold,1,"Legal Profession, Drafting, Dispute Resolution","[39, 30, 40, 41, 28]",3,"[20, 40, 25, 85, 2]",0.4941860465116279,True
L2C41,2,41,gold,2,"Legal Profession, Drafting, Dispute Resolution","[39, 40, 30, 41, 28]",3,"[15, 25, 10, 90, 2]",0.6338028169014085,True
L2C41,2,41,shuffled,0,"AI Ethics, Design, and Governance","[41, 30, 39, 40, 28]",0,"[15, 10, 25, 20, 5]",0.2,False
L2C41,2,41,gimme,0,"Legal Profession, Drafting, Dispute Resolution","[17, 41, 24, 16, 19]",1,"[2, 97, 3, 1, 1]",0.9326923076923077,True
L3C0,3,0,gold,0,European Language Sequences,"[11, 10, 13, 1, 0]",4,"[15, 5, 10, 75, 55]",0.34375,False
L3C0,3,0,gold,1,European Language Sequences,"[0, 13, 11, 1, 10]",0,"[40, 10, 15, 75, 0]",0.2857142857142857,False
L3C0,3,0,gold,2,European Language Sequences,"[13, 11, 1, 0, 10]",3,"[15, 10, 75, 40, 5]",0.27586206896551724,False
L3C0,3,0,shuffled,0,Business and Finance,"[0, 11, 1, 10, 13]",0,"[5, 5, 5, 25, 10]",0.1,False
L3C0,3,0,gimme,0,European Language Sequences,"[8, 0, 3, 6, 5]",1,"[2, 55, 1, 1, 1]",0.9166666666666666,True
L3C1,3,1,gold,0,Asian African Language Sequences,"[1, 10, 0, 13, 11]",0,"[95, 2, 15, 1, 1]",0.8333333333333334,True
L3C1,3,1,gold,1,Asian African Language Sequences,"[0, 1, 13, 10, 11]",1,"[15, 92, 3, 2, 2]",0.8070175438596491,True
L3C1,3,1,gold,2,Asian African Language Sequences,"[1, 0, 11, 10, 13]",0,"[92, 20, 3, 2, 2]",0.773109243697479,True
L3C1,3,1,shuffled,0,Business and Finance,"[1, 0, 11, 13, 10]",0,"[2, 3, 3, 5, 8]",0.09523809523809523,False
L3C1,3,1,gimme,0,Asian African Language Sequences,"[5, 1, 3, 4, 7]",1,"[0, 95, 0, 0, 0]",1.0,True
L3C2,3,2,gold,0,Music and Performing Arts,"[0, 2, 11, 9, 10]",1,"[5, 90, 10, 30, 5]",0.6428571428571429,True
L3C2,3,2,gold,1,Music and Performing Arts,"[10, 9, 2, 0, 11]",2,"[10, 30, 92, 2, 10]",0.6388888888888888,True
L3C2,3,2,gold,2,Music and Performing Arts,"[9, 0, 11, 2, 10]",3,"[30, 5, 10, 85, 5]",0.6296296296296297,True
L3C2,3,2,shuffled,0,Law and Politics,"[0, 2, 9, 11, 10]",1,"[5, 10, 5, 15, 40]",0.13333333333333333,False
L3C2,3,2,gimme,0,Music and Performing Arts,"[4, 2, 6, 7, 12]",1,"[2, 95, 2, 2, 2]",0.9223300970873787,True
L3C3,3,3,gold,0,Computer Science and AI,"[5, 10, 4, 3, 8]",3,"[5, 3, 2, 75, 3]",0.8522727272727273,True
L3C3,3,3,gold,1,Computer Science and AI,"[10, 3, 8, 5, 4]",1,"[5, 55, 5, 10, 5]",0.6875,True
L3C3,3,3,gold,2,Computer Science and AI,"[3, 5, 8, 10, 4]",0,"[60, 5, 10, 5, 5]",0.7058823529411765,True
L3C3,3,3,shuffled,0,Global History and Empire,"[4, 5, 10, 3, 8]",3,"[10, 2, 15, 3, 20]",0.06,False
L3C3,3,3,gimme,0,Computer Science and AI,"[11, 2, 0, 1, 3]",4,"[2, 2, 10, 2, 75]",0.8241758241758241,True
L3C4,3,4,gold,0,Earth and Climate Systems,"[3, 4, 12, 5, 8]",1,"[3, 95, 2, 5, 2]",0.8878504672897196,True
L3C4,3,4,gold,1,Earth and Climate Systems,"[3, 8, 12, 4, 5]",3,"[2, 3, 2, 92, 5]",0.8846153846153846,True
L3C4,3,4,gold,2,Earth and Climate Systems,"[4, 5, 3, 12, 8]",0,"[95, 10, 5, 2, 3]",0.8260869565217391,True
L3C4,3,4,shuffled,0,PWR Seminars on Media Rhetoric,"[8, 5, 12, 3, 4]",4,"[10, 2, 15, 8, 5]",0.125,False
L3C4,3,4,gimme,0,Earth and Climate Systems,"[2, 6, 4, 9, 1]",2,"[0, 3, 95, 0, 0]",0.9693877551020408,True
L3C5,3,5,gold,0,Engineering and Applied Physics,"[5, 3, 8, 4, 7]",0,"[55, 15, 5, 10, 35]",0.4583333333333333,True
L3C5,3,5,gold,1,Engineering and Applied Physics,"[3, 7, 8, 5, 4]",3,"[20, 15, 5, 70, 5]",0.6086956521739131,True
L3C5,3,5,gold,2,Engineering and Applied Physics,"[7, 8, 5, 3, 4]",2,"[30, 5, 75, 15, 5]",0.5769230769230769,True
L3C5,3,5,shuffled,0,Law and Politics,"[4, 5, 8, 3, 7]",1,"[15, 2, 75, 5, 2]",0.020202020202020204,False
L3C5,3,5,gimme,0,Engineering and Applied Physics,"[11, 0, 12, 1, 5]",4,"[2, 3, 5, 2, 75]",0.8620689655172413,True
L3C6,3,6,gold,0,Clinical Medicine Training,"[4, 6, 7, 12, 10]",1,"[5, 90, 40, 5, 2]",0.6338028169014085,True
L3C6,3,6,gold,1,Clinical Medicine Training,"[6, 10, 7, 4, 12]",0,"[85, 2, 15, 1, 3]",0.8018867924528302,True
L3C6,3,6,gold,2,Clinical Medicine Training,"[7, 6, 12, 4, 10]",1,"[20, 75, 5, 3, 2]",0.7142857142857143,True
L3C6,3,6,shuffled,0,European Language Sequences,"[4, 6, 10, 7, 12]",1,"[3, 2, 15, 2, 5]",0.07407407407407407,False
L3C6,3,6,gimme,0,Clinical Medicine Training,"[11, 0, 13, 6, 1]",3,"[2, 10, 3, 90, 2]",0.8411214953271028,True
L3C7,3,7,gold,0,Molecular Biology and Bioengineering,"[7, 6, 4, 5, 3]",0,"[90, 15, 5, 20, 5]",0.6666666666666666,True
L3C7,3,7,gold,1,Molecular Biology and Bioengineering,"[4, 7, 6, 3, 5]",1,"[5, 92, 15, 2, 20]",0.6865671641791045,True
L3C7,3,7,gold,2,Molecular Biology and Bioengineering,"[7, 6, 4, 3, 5]",0,"[90, 10, 2, 3, 20]",0.72,True
L3C7,3,7,shuffled,0,Visual and Film Arts,"[4, 5, 6, 3, 7]",4,"[3, 2, 2, 3, 3]",0.23076923076923078,False
L3C7,3,7,gimme,0,Molecular Biology and Bioengineering,"[1, 0, 9, 7, 11]",3,"[2, 3, 2, 95, 1]",0.9223300970873787,True
L3C8,3,8,gold,0,Business and Finance,"[12, 10, 8, 4, 3]",2,"[15, 5, 75, 5, 30]",0.5769230769230769,True
L3C8,3,8,gold,1,Business and Finance,"[4, 10, 8, 3, 12]",2,"[5, 5, 75, 30, 10]",0.6,True
L3C8,3,8,gold,2,Business and Finance,"[4, 3, 12, 8, 10]",3,"[5, 40, 25, 70, 5]",0.4827586206896552,True
L3C8,3,8,shuffled,0,Molecular Biology and Bioengineering,"[3, 4, 12, 8, 10]",3,"[10, 15, 5, 5, 5]",0.125,False
L3C8,3,8,gimme,0,Business and Finance,"[9, 2, 8, 1, 11]",2,"[2, 2, 85, 1, 1]",0.9340659340659341,True
L3C9,3,9,gold,0,Visual and Film Arts,"[10, 2, 9, 11, 13]",2,"[15, 20, 85, 10, 2]",0.6439393939393939,True
L3C9,3,9,gold,1,Visual and Film Arts,"[10, 9, 2, 13, 11]",1,"[15, 85, 20, 5, 10]",0.6296296296296297,True
L3C9,3,9,gold,2,Visual and Film Arts,"[10, 13, 11, 2, 9]",4,"[10, 5, 10, 30, 90]",0.6206896551724138,True
L3C9,3,9,shuffled,0,Molecular Biology and Bioengineering,"[2, 10, 9, 11, 13]",2,"[5, 3, 3, 2, 2]",0.2,False
L3C9,3,9,gimme,0,Visual and Film Arts,"[8, 4, 7, 3, 9]",4,"[2, 3, 1, 2, 96]",0.9230769230769231,True
L3C10,3,10,gold,0,PWR Seminars on Media Rhetoric,"[0, 9, 13, 11, 10]",4,"[15, 5, 10, 5, 90]",0.72,True
L3C10,3,10,gold,1,PWR Seminars on Media Rhetoric,"[11, 13, 9, 10, 0]",3,"[10, 20, 8, 85, 5]",0.6640625,True
L3C10,3,10,gold,2,PWR Seminars on Media Rhetoric,"[9, 0, 10, 13, 11]",2,"[5, 3, 90, 15, 4]",0.7692307692307693,True
L3C10,3,10,shuffled,0,Music and Performing Arts,"[10, 13, 0, 11, 9]",0,"[15, 10, 8, 20, 75]",0.1171875,False
L3C10,3,10,gimme,0,PWR Seminars on Media Rhetoric,"[10, 4, 8, 3, 7]",0,"[95, 2, 3, 2, 1]",0.9223300970873787,True
L3C11,3,11,gold,0,Comparative Literature and Fiction Studies,"[9, 10, 0, 13, 11]",4,"[5, 10, 15, 15, 90]",0.6666666666666666,True
L3C11,3,11,gold,1,Comparative Literature and Fiction Studies,"[10, 0, 9, 13, 11]",4,"[10, 15, 10, 20, 92]",0.6258503401360545,True
L3C11,3,11,gold,2,Comparative Literature and Fiction Studies,"[11, 10, 9, 13, 0]",0,"[92, 15, 10, 20, 5]",0.647887323943662,True
L3C11,3,11,shuffled,0,Music and Performing Arts,"[10, 11, 0, 13, 9]",1,"[10, 5, 5, 5, 75]",0.05,False
L3C11,3,11,gimme,0,Comparative Literature and Fiction Studies,"[7, 5, 8, 4, 11]",4,"[2, 3, 5, 3, 97]",0.8818181818181818,True
L3C12,3,12,gold,0,Law and Politics,"[8, 12, 10, 11, 13]",1,"[40, 90, 5, 3, 20]",0.569620253164557,True
L3C12,3,12,gold,1,Law and Politics,"[8, 10, 11, 13, 12]",4,"[30, 10, 5, 25, 90]",0.5625,True
L3C12,3,12,gold,2,Law and Politics,"[11, 12, 10, 8, 13]",1,"[5, 92, 15, 40, 25]",0.519774011299435,True
L3C12,3,12,shuffled,0,Visual and Film Arts,"[8, 10, 12, 11, 13]",2,"[5, 30, 3, 25, 10]",0.0410958904109589,False
L3C12,3,12,gimme,0,Law and Politics,"[9, 2, 12, 7, 1]",2,"[3, 5, 95, 2, 3]",0.8796296296296297,True
L3C13,3,13,gold,0,Global History and Empire,"[10, 13, 12, 9, 11]",1,"[5, 55, 25, 3, 10]",0.5612244897959183,True
L3C13,3,13,gold,1,Global History and Empire,"[13, 11, 10, 12, 9]",0,"[65, 20, 5, 25, 5]",0.5416666666666666,True
L3C13,3,13,gold,2,Global History and Empire,"[9, 10, 11, 12, 13]",4,"[5, 10, 20, 15, 55]",0.5238095238095238,True
L3C13,3,13,shuffled,0,Engineering and Applied Physics,"[12, 9, 13, 10, 11]",2,"[15, 5, 3, 5, 2]",0.1,False
L3C13,3,13,gimme,0,Global History and Empire,"[13, 8, 4, 7, 6]",0,"[65, 10, 8, 3, 3]",0.7303370786516854,True
